Strain name,Amikacin,Tobramycin,Gentamicin,Imipenem,Meropenem,Doripenem,Ciprofloxacin,Levofloxacin,Piperacillin/ tazobactam,Ticarcillin/clavulanic acid,Cefotaxime,Ceftriaxone,Ceftazidime,Cefepime,Trimethoprim/ sulfamethoxazole,Ampicillin/ sulbactam,Colistin,Polymyxin B,Tetracycline,Minocycline,Piperacillin
Acinetobacterbaumanniistrainmrsn7831,Susceptible,Susceptible,Intermediate,Susceptible,Susceptible,Susceptible,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Susceptible,Strain could not be classified,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7832,Susceptible,Susceptible,Intermediate,Susceptible,Susceptible,Susceptible,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Susceptible,Strain could not be classified,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn843,Susceptible,Intermediate,Resistant,Susceptible,Resistant,NA,Resistant,Resistant,NA,NA,NA,Intermediate,Susceptible,Susceptible,Strain could not be classified,Susceptible,Intermediate,NA,Resistant,NA,NA
Acinetobacterbaumanniistrainmrsn867,Intermediate,Intermediate,Intermediate,Resistant,Resistant,NA,Intermediate,Intermediate,NA,NA,NA,Intermediate,Intermediate,NA,Susceptible,Susceptible,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn885,Susceptible,Susceptible,Intermediate,Resistant,Resistant,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Susceptible,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn886,Susceptible,Susceptible,Intermediate,Resistant,Resistant,NA,Intermediate,Intermediate,NA,NA,NA,Intermediate,Intermediate,NA,Strain could not be classified,Susceptible,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn889,Intermediate,Intermediate,Intermediate,Resistant,Resistant,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Susceptible,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn891,Intermediate,Intermediate,Intermediate,Resistant,Resistant,NA,Intermediate,Intermediate,NA,NA,NA,Intermediate,Intermediate,NA,Strain could not be classified,Susceptible,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn896,Intermediate,Intermediate,Intermediate,Resistant,Resistant,NA,Intermediate,Intermediate,NA,NA,NA,Intermediate,Intermediate,NA,Strain could not be classified,Susceptible,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn899,Intermediate,Susceptible,Intermediate,Resistant,Resistant,NA,Resistant,Intermediate,NA,NA,NA,Resistant,Intermediate,NA,Strain could not be classified,Strain could not be classified,NA,NA,Susceptible,NA,NA
Acinetobacterbaumanniistrainmrsn902,Intermediate,Intermediate,Intermediate,Resistant,Resistant,NA,Intermediate,Intermediate,NA,NA,NA,Intermediate,Intermediate,NA,Strain could not be classified,Susceptible,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn918,Resistant,Susceptible,Resistant,Resistant,Resistant,NA,Resistant,Resistant,NA,NA,NA,Resistant,Resistant,Resistant,Strain could not be classified,Strain could not be classified,Intermediate,NA,Resistant,NA,NA
Acinetobacterbaumanniistrainmrsn959,Resistant,Resistant,Resistant,Resistant,Resistant,NA,Resistant,Resistant,NA,NA,NA,Resistant,Resistant,Resistant,Strain could not be classified,Strain could not be classified,Intermediate,NA,Susceptible,NA,NA
Acinetobacterbaumanniistrainmrsn960,Resistant,Susceptible,Resistant,Resistant,Resistant,NA,Resistant,Resistant,NA,NA,NA,Resistant,Resistant,Resistant,Strain could not be classified,Strain could not be classified,Intermediate,NA,Resistant,NA,NA
Acinetobacterbaumanniistrainmrsn966,Intermediate,Susceptible,Resistant,Resistant,Resistant,NA,Resistant,Resistant,NA,NA,NA,Intermediate,Resistant,NA,Strain could not be classified,Strain could not be classified,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainnotapplicable,Intermediate,Resistant,Resistant,NA,Resistant,NA,Resistant,NA,NA,NA,NA,NA,Resistant,Resistant,NA,NA,NA,NA,NA,NA,NA
Acinetobacterbaumanniistrainsipa14,NA,NA,NA,Resistant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acinetobacterbaumanniistrainsipa5,NA,NA,NA,Resistant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acinetobacterbaumanniistrainsiua14,NA,NA,NA,Resistant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acinetobacterbaumanniistrainsiua6,NA,NA,NA,Resistant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
